"exp","id","item","isold","condition1","condition2","rating","excluding","trial"
"WLM2009_e1","WLM2009_e1_14","r1neg22",0,"ColourImage","ValenceNegative",2,"Include",140
"WLM2009_e1","WLM2009_e1_14","r1neu6",0,"ColourImage","ValenceNeutral",3,"Include",141
"WLM2009_e1","WLM2009_e1_14","neg28",1,"ColourImage","ValenceNegative",19,"Include",142
"WLM2009_e1","WLM2009_e1_14","neu27",1,"ColourImage","ValenceNeutral",3,"Include",143
"WLM2009_e1","WLM2009_e1_14","r1neg9",0,"ColourImage","ValenceNegative",3,"Include",144
"WLM2009_e1","WLM2009_e1_14","pos29",1,"ColourImage","ValencePositive",20,"Include",145
"WLM2009_e1","WLM2009_e1_14","r1pos9",0,"ColourImage","ValencePositive",1,"Include",146
"WLM2009_e1","WLM2009_e1_14","r1neu24",0,"ColourImage","ValenceNeutral",6,"Include",147
"WLM2009_e1","WLM2009_e1_14","neg21",1,"ColourImage","ValenceNegative",20,"Include",148
"WLM2009_e1","WLM2009_e1_14","neu23",1,"ColourImage","ValenceNeutral",16,"Include",149
"WLM2009_e1","WLM2009_e1_14","r1pos16",0,"ColourImage","ValencePositive",3,"Include",150
"WLM2009_e1","WLM2009_e1_14","pos22",1,"ColourImage","ValencePositive",20,"Include",151
"WLM2009_e1","WLM2009_e1_14","r1neg21",0,"ColourImage","ValenceNegative",4,"Include",152
"WLM2009_e1","WLM2009_e1_14","r1neu30",0,"ColourImage","ValenceNeutral",3,"Include",153
"WLM2009_e1","WLM2009_e1_14","neg26",1,"ColourImage","ValenceNegative",13,"Include",154
"WLM2009_e1","WLM2009_e1_14","r1neg5",0,"ColourImage","ValenceNegative",2,"Include",155
"WLM2009_e1","WLM2009_e1_14","neu5",1,"ColourImage","ValenceNeutral",8,"Include",156
"WLM2009_e1","WLM2009_e1_14","r1neg27",0,"ColourImage","ValenceNegative",1,"Include",157
"WLM2009_e1","WLM2009_e1_14","r1pos15",0,"ColourImage","ValencePositive",18,"Include",158
"WLM2009_e1","WLM2009_e1_14","pos6",1,"ColourImage","ValencePositive",5,"Include",159
"WLM2009_e1","WLM2009_e1_14","r1neu19",0,"ColourImage","ValenceNeutral",3,"Include",160
"WLM2009_e1","WLM2009_e1_14","neg20",1,"ColourImage","ValenceNegative",20,"Include",161
"WLM2009_e1","WLM2009_e1_14","pos12",1,"ColourImage","ValencePositive",18,"Include",162
"WLM2009_e1","WLM2009_e1_14","r1neu20",0,"ColourImage","ValenceNeutral",16,"Include",163
"WLM2009_e1","WLM2009_e1_14","r1neu22",0,"ColourImage","ValenceNeutral",2,"Include",164
"WLM2009_e1","WLM2009_e1_14","neg13",1,"ColourImage","ValenceNegative",13,"Include",165
"WLM2009_e1","WLM2009_e1_14","r1neg29",0,"ColourImage","ValenceNegative",2,"Include",166
"WLM2009_e1","WLM2009_e1_14","pos3",1,"ColourImage","ValencePositive",18,"Include",167
"WLM2009_e1","WLM2009_e1_14","r1pos2",0,"ColourImage","ValencePositive",3,"Include",168
"WLM2009_e1","WLM2009_e1_14","r1neg8",0,"ColourImage","ValenceNegative",2,"Include",169
"WLM2009_e1","WLM2009_e1_14","neu11",1,"ColourImage","ValenceNeutral",4,"Include",170
"WLM2009_e1","WLM2009_e1_14","pos9",1,"ColourImage","ValencePositive",19,"Include",171
"WLM2009_e1","WLM2009_e1_14","r1pos1",0,"ColourImage","ValencePositive",17,"Include",172
"WLM2009_e1","WLM2009_e1_14","r1neg6",0,"ColourImage","ValenceNegative",6,"Include",173
"WLM2009_e1","WLM2009_e1_14","neu1",1,"ColourImage","ValenceNeutral",14,"Include",174
"WLM2009_e1","WLM2009_e1_14","neg24",1,"ColourImage","ValenceNegative",20,"Include",175
"WLM2009_e1","WLM2009_e1_14","r1neu17",0,"ColourImage","ValenceNeutral",9,"Include",176
"WLM2009_e1","WLM2009_e1_14","r1pos4",0,"ColourImage","ValencePositive",14,"Include",177
"WLM2009_e1","WLM2009_e1_14","neu19",1,"ColourImage","ValenceNeutral",20,"Include",178
"WLM2009_e1","WLM2009_e1_14","r1neu7",0,"ColourImage","ValenceNeutral",10,"Include",179
"WLM2009_e1","WLM2009_e1_14","pos20",1,"ColourImage","ValencePositive",20,"Include",180
"WLM2009_e1","WLM2009_e1_15","r1neu16",0,"ColourImage","ValenceNeutral",4,"Include",1
"WLM2009_e1","WLM2009_e1_15","pos23",1,"ColourImage","ValencePositive",4,"Include",2
"WLM2009_e1","WLM2009_e1_15","r1neg28",0,"ColourImage","ValenceNegative",5,"Include",3
"WLM2009_e1","WLM2009_e1_15","r1neu15",0,"ColourImage","ValenceNeutral",5,"Include",4
"WLM2009_e1","WLM2009_e1_15","neu10",1,"ColourImage","ValenceNeutral",19,"Include",5
"WLM2009_e1","WLM2009_e1_15","neg23",1,"ColourImage","ValenceNegative",20,"Include",6
"WLM2009_e1","WLM2009_e1_15","r1pos17",0,"ColourImage","ValencePositive",6,"Include",7
"WLM2009_e1","WLM2009_e1_15","neg2",1,"ColourImage","ValenceNegative",20,"Include",8
"WLM2009_e1","WLM2009_e1_15","neg8",1,"ColourImage","ValenceNegative",20,"Include",9
"WLM2009_e1","WLM2009_e1_15","r1neu13",0,"ColourImage","ValenceNeutral",15,"Include",10
"WLM2009_e1","WLM2009_e1_15","r1pos14",0,"ColourImage","ValencePositive",5,"Include",11
"WLM2009_e1","WLM2009_e1_15","neu18",1,"ColourImage","ValenceNeutral",20,"Include",12
"WLM2009_e1","WLM2009_e1_15","pos10",1,"ColourImage","ValencePositive",20,"Include",13
"WLM2009_e1","WLM2009_e1_15","r1neg15",0,"ColourImage","ValenceNegative",3,"Include",14
"WLM2009_e1","WLM2009_e1_15","neu22",1,"ColourImage","ValenceNeutral",5,"Include",15
"WLM2009_e1","WLM2009_e1_15","r1neg4",0,"ColourImage","ValenceNegative",3,"Include",16
"WLM2009_e1","WLM2009_e1_15","r1neg23",0,"ColourImage","ValenceNegative",4,"Include",17
"WLM2009_e1","WLM2009_e1_15","neu29",1,"ColourImage","ValenceNeutral",6,"Include",18
"WLM2009_e1","WLM2009_e1_15","pos7",1,"ColourImage","ValencePositive",20,"Include",19
"WLM2009_e1","WLM2009_e1_15","r1pos30",0,"ColourImage","ValencePositive",4,"Include",20
"WLM2009_e1","WLM2009_e1_15","neu15",1,"ColourImage","ValenceNeutral",20,"Include",21
"WLM2009_e1","WLM2009_e1_15","r1neu14",0,"ColourImage","ValenceNeutral",2,"Include",22
"WLM2009_e1","WLM2009_e1_15","r1neg1",0,"ColourImage","ValenceNegative",2,"Include",23
"WLM2009_e1","WLM2009_e1_15","pos15",1,"ColourImage","ValencePositive",20,"Include",24
"WLM2009_e1","WLM2009_e1_15","pos18",1,"ColourImage","ValencePositive",20,"Include",25
"WLM2009_e1","WLM2009_e1_15","r1neg2",0,"ColourImage","ValenceNegative",3,"Include",26
"WLM2009_e1","WLM2009_e1_15","neg15",1,"ColourImage","ValenceNegative",20,"Include",27
"WLM2009_e1","WLM2009_e1_15","r1pos22",0,"ColourImage","ValencePositive",4,"Include",28
"WLM2009_e1","WLM2009_e1_15","r1neu12",0,"ColourImage","ValenceNeutral",5,"Include",29
"WLM2009_e1","WLM2009_e1_15","neg17",1,"ColourImage","ValenceNegative",20,"Include",30
"WLM2009_e1","WLM2009_e1_15","neu14",1,"ColourImage","ValenceNeutral",20,"Include",31
"WLM2009_e1","WLM2009_e1_15","r1pos6",0,"ColourImage","ValencePositive",4,"Include",32
"WLM2009_e1","WLM2009_e1_15","pos30",1,"ColourImage","ValencePositive",20,"Include",33
"WLM2009_e1","WLM2009_e1_15","neg3",1,"ColourImage","ValenceNegative",20,"Include",34
"WLM2009_e1","WLM2009_e1_15","r1pos3",0,"ColourImage","ValencePositive",3,"Include",35
"WLM2009_e1","WLM2009_e1_15","r1neg13",0,"ColourImage","ValenceNegative",4,"Include",36
"WLM2009_e1","WLM2009_e1_15","neu13",1,"ColourImage","ValenceNeutral",20,"Include",37
"WLM2009_e1","WLM2009_e1_15","r1pos28",0,"ColourImage","ValencePositive",2,"Include",38
"WLM2009_e1","WLM2009_e1_15","r1neu3",0,"ColourImage","ValenceNeutral",2,"Include",39
"WLM2009_e1","WLM2009_e1_15","neg27",1,"ColourImage","ValenceNegative",20,"Include",40
"WLM2009_e1","WLM2009_e1_15","r1neu10",0,"ColourImage","ValenceNeutral",1,"Include",41
"WLM2009_e1","WLM2009_e1_15","r1pos29",0,"ColourImage","ValencePositive",2,"Include",42
"WLM2009_e1","WLM2009_e1_15","neu4",1,"ColourImage","ValenceNeutral",20,"Include",43
"WLM2009_e1","WLM2009_e1_15","pos14",1,"ColourImage","ValencePositive",20,"Include",44
"WLM2009_e1","WLM2009_e1_15","r1neg10",0,"ColourImage","ValenceNegative",4,"Include",45
"WLM2009_e1","WLM2009_e1_15","neg10",1,"ColourImage","ValenceNegative",20,"Include",46
"WLM2009_e1","WLM2009_e1_15","pos26",1,"ColourImage","ValencePositive",17,"Include",47
"WLM2009_e1","WLM2009_e1_15","r1neu26",0,"ColourImage","ValenceNeutral",1,"Include",48
"WLM2009_e1","WLM2009_e1_15","neg29",1,"ColourImage","ValenceNegative",19,"Include",49
"WLM2009_e1","WLM2009_e1_15","pos24",1,"ColourImage","ValencePositive",20,"Include",50
"WLM2009_e1","WLM2009_e1_15","r1pos18",0,"ColourImage","ValencePositive",1,"Include",51
"WLM2009_e1","WLM2009_e1_15","neu28",1,"ColourImage","ValenceNeutral",6,"Include",52
"WLM2009_e1","WLM2009_e1_15","r1neg14",0,"ColourImage","ValenceNegative",1,"Include",53
"WLM2009_e1","WLM2009_e1_15","r1neu23",0,"ColourImage","ValenceNeutral",2,"Include",54
"WLM2009_e1","WLM2009_e1_15","neu2",1,"ColourImage","ValenceNeutral",20,"Include",55
"WLM2009_e1","WLM2009_e1_15","r1neg11",0,"ColourImage","ValenceNegative",19,"Include",56
"WLM2009_e1","WLM2009_e1_15","pos17",1,"ColourImage","ValencePositive",20,"Include",57
"WLM2009_e1","WLM2009_e1_15","r1neu5",0,"ColourImage","ValenceNeutral",2,"Include",58
"WLM2009_e1","WLM2009_e1_15","neg4",1,"ColourImage","ValenceNegative",20,"Include",59
"WLM2009_e1","WLM2009_e1_15","neg19",1,"ColourImage","ValenceNegative",20,"Include",60
"WLM2009_e1","WLM2009_e1_15","r1neu29",0,"ColourImage","ValenceNeutral",2,"Include",61
"WLM2009_e1","WLM2009_e1_15","pos27",1,"ColourImage","ValencePositive",20,"Include",62
"WLM2009_e1","WLM2009_e1_15","r1neu25",0,"ColourImage","ValenceNeutral",2,"Include",63
"WLM2009_e1","WLM2009_e1_15","pos13",1,"ColourImage","ValencePositive",20,"Include",64
"WLM2009_e1","WLM2009_e1_15","r1pos21",0,"ColourImage","ValencePositive",1,"Include",65
"WLM2009_e1","WLM2009_e1_15","neu17",1,"ColourImage","ValenceNeutral",17,"Include",66
"WLM2009_e1","WLM2009_e1_15","neg25",1,"ColourImage","ValenceNegative",20,"Include",67
"WLM2009_e1","WLM2009_e1_15","r1neg30",0,"ColourImage","ValenceNegative",4,"Include",68
"WLM2009_e1","WLM2009_e1_15","r1pos13",0,"ColourImage","ValencePositive",2,"Include",69
"WLM2009_e1","WLM2009_e1_15","neu3",1,"ColourImage","ValenceNeutral",20,"Include",70
"WLM2009_e1","WLM2009_e1_15","r1pos20",0,"ColourImage","ValencePositive",1,"Include",71
"WLM2009_e1","WLM2009_e1_15","r1neu28",0,"ColourImage","ValenceNeutral",3,"Include",72
"WLM2009_e1","WLM2009_e1_15","neu24",1,"ColourImage","ValenceNeutral",20,"Include",73
"WLM2009_e1","WLM2009_e1_15","neg7",1,"ColourImage","ValenceNegative",20,"Include",74
"WLM2009_e1","WLM2009_e1_15","r1neg18",0,"ColourImage","ValenceNegative",3,"Include",75
"WLM2009_e1","WLM2009_e1_15","r1neu21",0,"ColourImage","ValenceNeutral",2,"Include",76
"WLM2009_e1","WLM2009_e1_15","neu9",1,"ColourImage","ValenceNeutral",4,"Include",77
"WLM2009_e1","WLM2009_e1_15","neg6",1,"ColourImage","ValenceNegative",20,"Include",78
"WLM2009_e1","WLM2009_e1_15","r1neg20",0,"ColourImage","ValenceNegative",1,"Include",79
"WLM2009_e1","WLM2009_e1_15","r1pos11",0,"ColourImage","ValencePositive",1,"Include",80
"WLM2009_e1","WLM2009_e1_15","pos28",1,"ColourImage","ValencePositive",20,"Include",81
"WLM2009_e1","WLM2009_e1_15","neu25",1,"ColourImage","ValenceNeutral",4,"Include",82
"WLM2009_e1","WLM2009_e1_15","r1pos27",0,"ColourImage","ValencePositive",1,"Include",83
"WLM2009_e1","WLM2009_e1_15","r1pos23",0,"ColourImage","ValencePositive",1,"Include",84
"WLM2009_e1","WLM2009_e1_15","neg22",1,"ColourImage","ValenceNegative",20,"Include",85
"WLM2009_e1","WLM2009_e1_15","r1neg16",0,"ColourImage","ValenceNegative",1,"Include",86
"WLM2009_e1","WLM2009_e1_15","r1neu27",0,"ColourImage","ValenceNeutral",1,"Include",87
"WLM2009_e1","WLM2009_e1_15","pos5",1,"ColourImage","ValencePositive",15,"Include",88
"WLM2009_e1","WLM2009_e1_15","r1neu9",0,"ColourImage","ValenceNeutral",2,"Include",89
"WLM2009_e1","WLM2009_e1_15","r1neg7",0,"ColourImage","ValenceNegative",1,"Include",90
"WLM2009_e1","WLM2009_e1_15","neu16",1,"ColourImage","ValenceNeutral",20,"Include",91
"WLM2009_e1","WLM2009_e1_15","pos19",1,"ColourImage","ValencePositive",17,"Include",92
"WLM2009_e1","WLM2009_e1_15","r1pos26",0,"ColourImage","ValencePositive",2,"Include",93
"WLM2009_e1","WLM2009_e1_15","r1neu11",0,"ColourImage","ValenceNeutral",1,"Include",94
"WLM2009_e1","WLM2009_e1_15","neu12",1,"ColourImage","ValenceNeutral",3,"Include",95
"WLM2009_e1","WLM2009_e1_15","r1neg3",0,"ColourImage","ValenceNegative",1,"Include",96
"WLM2009_e1","WLM2009_e1_15","neg18",1,"ColourImage","ValenceNegative",20,"Include",97
"WLM2009_e1","WLM2009_e1_15","r1pos5",0,"ColourImage","ValencePositive",1,"Include",98
"WLM2009_e1","WLM2009_e1_15","pos25",1,"ColourImage","ValencePositive",20,"Include",99
"WLM2009_e1","WLM2009_e1_15","neg30",1,"ColourImage","ValenceNegative",20,"Include",100
"WLM2009_e1","WLM2009_e1_15","r1pos12",0,"ColourImage","ValencePositive",4,"Include",101
"WLM2009_e1","WLM2009_e1_15","neg5",1,"ColourImage","ValenceNegative",17,"Include",102
"WLM2009_e1","WLM2009_e1_15","pos21",1,"ColourImage","ValencePositive",20,"Include",103
"WLM2009_e1","WLM2009_e1_15","r1neg17",0,"ColourImage","ValenceNegative",19,"Include",104
"WLM2009_e1","WLM2009_e1_15","r1pos25",0,"ColourImage","ValencePositive",3,"Include",105
"WLM2009_e1","WLM2009_e1_15","neu7",1,"ColourImage","ValenceNeutral",2,"Include",106
"WLM2009_e1","WLM2009_e1_15","pos4",1,"ColourImage","ValencePositive",19,"Include",107
"WLM2009_e1","WLM2009_e1_15","r1neg25",0,"ColourImage","ValenceNegative",2,"Include",108
"WLM2009_e1","WLM2009_e1_15","r1neu18",0,"ColourImage","ValenceNeutral",1,"Include",109
"WLM2009_e1","WLM2009_e1_15","neu30",1,"ColourImage","ValenceNeutral",20,"Include",110
"WLM2009_e1","WLM2009_e1_15","neg1",1,"ColourImage","ValenceNegative",4,"Include",111
"WLM2009_e1","WLM2009_e1_15","r1neg19",0,"ColourImage","ValenceNegative",1,"Include",112
"WLM2009_e1","WLM2009_e1_15","r1pos19",0,"ColourImage","ValencePositive",1,"Include",113
"WLM2009_e1","WLM2009_e1_15","neg14",1,"ColourImage","ValenceNegative",18,"Include",114
"WLM2009_e1","WLM2009_e1_15","neu26",1,"ColourImage","ValenceNeutral",20,"Include",115
"WLM2009_e1","WLM2009_e1_15","r1neg12",0,"ColourImage","ValenceNegative",2,"Include",116
"WLM2009_e1","WLM2009_e1_15","pos1",1,"ColourImage","ValencePositive",20,"Include",117
"WLM2009_e1","WLM2009_e1_15","r1neu8",0,"ColourImage","ValenceNeutral",1,"Include",118
"WLM2009_e1","WLM2009_e1_15","pos2",1,"ColourImage","ValencePositive",17,"Include",119
"WLM2009_e1","WLM2009_e1_15","neu6",1,"ColourImage","ValenceNeutral",1,"Include",120
"WLM2009_e1","WLM2009_e1_15","r1pos7",0,"ColourImage","ValencePositive",6,"Include",121
"WLM2009_e1","WLM2009_e1_15","pos8",1,"ColourImage","ValencePositive",20,"Include",122
"WLM2009_e1","WLM2009_e1_15","neg9",1,"ColourImage","ValenceNegative",20,"Include",123
"WLM2009_e1","WLM2009_e1_15","r1neg26",0,"ColourImage","ValenceNegative",1,"Include",124
"WLM2009_e1","WLM2009_e1_15","r1neu4",0,"ColourImage","ValenceNeutral",2,"Include",125
"WLM2009_e1","WLM2009_e1_15","neg11",1,"ColourImage","ValenceNegative",20,"Include",126
"WLM2009_e1","WLM2009_e1_15","neu21",1,"ColourImage","ValenceNeutral",19,"Include",127
"WLM2009_e1","WLM2009_e1_15","r1pos24",0,"ColourImage","ValencePositive",2,"Include",128
"WLM2009_e1","WLM2009_e1_15","r1neu1",0,"ColourImage","ValenceNeutral",5,"Include",129
"WLM2009_e1","WLM2009_e1_15","neg16",1,"ColourImage","ValenceNegative",20,"Include",130
"WLM2009_e1","WLM2009_e1_15","r1neu2",0,"ColourImage","ValenceNeutral",1,"Include",131
"WLM2009_e1","WLM2009_e1_15","pos16",1,"ColourImage","ValencePositive",20,"Include",132
"WLM2009_e1","WLM2009_e1_15","r1neg24",0,"ColourImage","ValenceNegative",2,"Include",133
"WLM2009_e1","WLM2009_e1_15","r1pos8",0,"ColourImage","ValencePositive",1,"Include",134
"WLM2009_e1","WLM2009_e1_15","neu20",1,"ColourImage","ValenceNeutral",4,"Include",135
"WLM2009_e1","WLM2009_e1_15","neu8",1,"ColourImage","ValenceNeutral",20,"Include",136
"WLM2009_e1","WLM2009_e1_15","r1pos10",0,"ColourImage","ValencePositive",1,"Include",137
"WLM2009_e1","WLM2009_e1_15","neg12",1,"ColourImage","ValenceNegative",20,"Include",138
"WLM2009_e1","WLM2009_e1_15","pos11",1,"ColourImage","ValencePositive",20,"Include",139
"WLM2009_e1","WLM2009_e1_15","r1neg22",0,"ColourImage","ValenceNegative",1,"Include",140
"WLM2009_e1","WLM2009_e1_15","r1neu6",0,"ColourImage","ValenceNeutral",2,"Include",141
"WLM2009_e1","WLM2009_e1_15","neg28",1,"ColourImage","ValenceNegative",20,"Include",142
"WLM2009_e1","WLM2009_e1_15","neu27",1,"ColourImage","ValenceNeutral",20,"Include",143
"WLM2009_e1","WLM2009_e1_15","r1neg9",0,"ColourImage","ValenceNegative",1,"Include",144
"WLM2009_e1","WLM2009_e1_15","pos29",1,"ColourImage","ValencePositive",20,"Include",145
"WLM2009_e1","WLM2009_e1_15","r1pos9",0,"ColourImage","ValencePositive",1,"Include",146
"WLM2009_e1","WLM2009_e1_15","r1neu24",0,"ColourImage","ValenceNeutral",1,"Include",147
"WLM2009_e1","WLM2009_e1_15","neg21",1,"ColourImage","ValenceNegative",20,"Include",148
"WLM2009_e1","WLM2009_e1_15","neu23",1,"ColourImage","ValenceNeutral",6,"Include",149
"WLM2009_e1","WLM2009_e1_15","r1pos16",0,"ColourImage","ValencePositive",1,"Include",150
"WLM2009_e1","WLM2009_e1_15","pos22",1,"ColourImage","ValencePositive",2,"Include",151
"WLM2009_e1","WLM2009_e1_15","r1neg21",0,"ColourImage","ValenceNegative",4,"Include",152
"WLM2009_e1","WLM2009_e1_15","r1neu30",0,"ColourImage","ValenceNeutral",1,"Include",153
"WLM2009_e1","WLM2009_e1_15","neg26",1,"ColourImage","ValenceNegative",6,"Include",154
"WLM2009_e1","WLM2009_e1_15","r1neg5",0,"ColourImage","ValenceNegative",5,"Include",155
"WLM2009_e1","WLM2009_e1_15","neu5",1,"ColourImage","ValenceNeutral",16,"Include",156
"WLM2009_e1","WLM2009_e1_15","r1neg27",0,"ColourImage","ValenceNegative",1,"Include",157
"WLM2009_e1","WLM2009_e1_15","r1pos15",0,"ColourImage","ValencePositive",3,"Include",158
"WLM2009_e1","WLM2009_e1_15","pos6",1,"ColourImage","ValencePositive",19,"Include",159
"WLM2009_e1","WLM2009_e1_15","r1neu19",0,"ColourImage","ValenceNeutral",1,"Include",160
"WLM2009_e1","WLM2009_e1_15","neg20",1,"ColourImage","ValenceNegative",20,"Include",161
"WLM2009_e1","WLM2009_e1_15","pos12",1,"ColourImage","ValencePositive",20,"Include",162
"WLM2009_e1","WLM2009_e1_15","r1neu20",0,"ColourImage","ValenceNeutral",4,"Include",163
"WLM2009_e1","WLM2009_e1_15","r1neu22",0,"ColourImage","ValenceNeutral",1,"Include",164
"WLM2009_e1","WLM2009_e1_15","neg13",1,"ColourImage","ValenceNegative",20,"Include",165
"WLM2009_e1","WLM2009_e1_15","r1neg29",0,"ColourImage","ValenceNegative",1,"Include",166
"WLM2009_e1","WLM2009_e1_15","pos3",1,"ColourImage","ValencePositive",20,"Include",167
"WLM2009_e1","WLM2009_e1_15","r1pos2",0,"ColourImage","ValencePositive",1,"Include",168
"WLM2009_e1","WLM2009_e1_15","r1neg8",0,"ColourImage","ValenceNegative",1,"Include",169
"WLM2009_e1","WLM2009_e1_15","neu11",1,"ColourImage","ValenceNeutral",5,"Include",170
"WLM2009_e1","WLM2009_e1_15","pos9",1,"ColourImage","ValencePositive",16,"Include",171
"WLM2009_e1","WLM2009_e1_15","r1pos1",0,"ColourImage","ValencePositive",1,"Include",172
"WLM2009_e1","WLM2009_e1_15","r1neg6",0,"ColourImage","ValenceNegative",2,"Include",173
"WLM2009_e1","WLM2009_e1_15","neu1",1,"ColourImage","ValenceNeutral",4,"Include",174
"WLM2009_e1","WLM2009_e1_15","neg24",1,"ColourImage","ValenceNegative",20,"Include",175
"WLM2009_e1","WLM2009_e1_15","r1neu17",0,"ColourImage","ValenceNeutral",2,"Include",176
"WLM2009_e1","WLM2009_e1_15","r1pos4",0,"ColourImage","ValencePositive",3,"Include",177
"WLM2009_e1","WLM2009_e1_15","neu19",1,"ColourImage","ValenceNeutral",4,"Include",178
"WLM2009_e1","WLM2009_e1_15","r1neu7",0,"ColourImage","ValenceNeutral",3,"Include",179
"WLM2009_e1","WLM2009_e1_15","pos20",1,"ColourImage","ValencePositive",17,"Include",180
"WLM2009_e1","WLM2009_e1_16","r1neg16",0,"ColourImage","ValenceNegative",1,"Include",1
"WLM2009_e1","WLM2009_e1_16","r1neu15",0,"ColourImage","ValenceNeutral",3,"Include",2
"WLM2009_e1","WLM2009_e1_16","pos5",1,"ColourImage","ValencePositive",17,"Include",3
"WLM2009_e1","WLM2009_e1_16","r1pos29",0,"ColourImage","ValencePositive",16,"Include",4
"WLM2009_e1","WLM2009_e1_16","r1neu25",0,"ColourImage","ValenceNeutral",5,"Include",5
"WLM2009_e1","WLM2009_e1_16","pos26",1,"ColourImage","ValencePositive",16,"Include",6
"WLM2009_e1","WLM2009_e1_16","neu1",1,"ColourImage","ValenceNeutral",5,"Include",7
"WLM2009_e1","WLM2009_e1_16","r1neg12",0,"ColourImage","ValenceNegative",5,"Include",8
"WLM2009_e1","WLM2009_e1_16","neg9",1,"ColourImage","ValenceNegative",20,"Include",9
"WLM2009_e1","WLM2009_e1_16","r1pos20",0,"ColourImage","ValencePositive",4,"Include",10
"WLM2009_e1","WLM2009_e1_16","r1neg9",0,"ColourImage","ValenceNegative",5,"Include",11
"WLM2009_e1","WLM2009_e1_16","neg18",1,"ColourImage","ValenceNegative",4,"Include",12
"WLM2009_e1","WLM2009_e1_16","r1pos9",0,"ColourImage","ValencePositive",17,"Include",13
"WLM2009_e1","WLM2009_e1_16","neu8",1,"ColourImage","ValenceNeutral",5,"Include",14
"WLM2009_e1","WLM2009_e1_16","r1neg14",0,"ColourImage","ValenceNegative",3,"Include",15
"WLM2009_e1","WLM2009_e1_16","pos23",1,"ColourImage","ValencePositive",20,"Include",16
"WLM2009_e1","WLM2009_e1_16","r1pos6",0,"ColourImage","ValencePositive",18,"Include",17
"WLM2009_e1","WLM2009_e1_16","neu25",1,"ColourImage","ValenceNeutral",18,"Include",18
"WLM2009_e1","WLM2009_e1_16","r1neu21",0,"ColourImage","ValenceNeutral",1,"Include",19
"WLM2009_e1","WLM2009_e1_16","pos30",1,"ColourImage","ValencePositive",19,"Include",20
"WLM2009_e1","WLM2009_e1_16","neg29",1,"ColourImage","ValenceNegative",16,"Include",21
