"exp","id","block","item","isold","condition1","rating","RT","excluding"
"JW2019_e1","JW2019_e1_12",3,"'book.bmp'",0,"Arrythmic",3,2670,"Include"
"JW2019_e1","JW2019_e1_12",3,"'thread.bmp'",0,"Arrythmic",1,497,"Include"
"JW2019_e1","JW2019_e1_12",3,"'rabbit.bmp'",0,"Arrythmic",1,725,"Include"
"JW2019_e1","JW2019_e1_12",3,"'coffeepot.bmp'",0,"Arrythmic",1,324,"Include"
"JW2019_e1","JW2019_e1_12",3,"'lollipop.bmp'",0,"Arrythmic",1,203,"Include"
"JW2019_e1","JW2019_e1_12",3,"'pliers.bmp'",0,"Arrythmic",1,149,"Include"
"JW2019_e1","JW2019_e1_12",3,"'rolling_pin.bmp'",0,"Arrythmic",3,2460,"Include"
"JW2019_e1","JW2019_e1_12",3,"'dresser.bmp'",0,"Arrythmic",1,866,"Include"
"JW2019_e1","JW2019_e1_12",3,"'screw.bmp'",0,"Arrythmic",3,2189,"Include"
"JW2019_e1","JW2019_e1_12",3,"'shorts2.bmp'",0,"Arrythmic",1,220,"Include"
"JW2019_e1","JW2019_e1_12",3,"'tv.bmp'",0,"Arrythmic",1,166,"Include"
"JW2019_e1","JW2019_e1_12",3,"'blackberry.bmp'",0,"Arrythmic",1,244,"Include"
"JW2019_e1","JW2019_e1_12",3,"'sock2.bmp'",0,"Arrythmic",1,65,"Include"
"JW2019_e1","JW2019_e1_12",3,"'branch.bmp'",0,"Arrythmic",1,331,"Include"
"JW2019_e1","JW2019_e1_12",3,"'soap.bmp'",0,"Arrythmic",1,217,"Include"
"JW2019_e1","JW2019_e1_12",3,"'wateringcan.bmp'",0,"Arrythmic",1,74,"Include"
"JW2019_e1","JW2019_e1_12",3,"'CD.bmp'",0,"Arrythmic",1,874,"Include"
"JW2019_e1","JW2019_e1_12",3,"'cardboardbox.bmp'",0,"Arrythmic",1,244,"Include"
"JW2019_e1","JW2019_e1_12",3,"'heel.bmp'",0,"Arrythmic",1,136,"Include"
"JW2019_e1","JW2019_e1_12",3,"'icecream.bmp'",0,"Arrythmic",1,349,"Include"
"JW2019_e1","JW2019_e1_12",3,"'drawers.bmp'",0,"Arrythmic",3,1319,"Include"
"JW2019_e1","JW2019_e1_12",3,"'elephant.bmp'",0,"Arrythmic",1,593,"Include"
"JW2019_e1","JW2019_e1_12",3,"'soapdispenser.bmp'",0,"Arrythmic",1,203,"Include"
"JW2019_e1","JW2019_e1_12",3,"'foodprocessor.bmp'",0,"Arrythmic",1,38,"Include"
"JW2019_e1","JW2019_e1_12",3,"'hairclipper.bmp'",0,"Arrythmic",1,1235,"Include"
"JW2019_e1","JW2019_e1_12",3,"'radio.bmp'",0,"Arrythmic",1,97,"Include"
"JW2019_e1","JW2019_e1_12",3,"'xylophone.bmp'",0,"Arrythmic",1,174,"Include"
"JW2019_e1","JW2019_e1_12",3,"'stickynotes.bmp'",0,"Arrythmic",1,401,"Include"
"JW2019_e1","JW2019_e1_12",3,"'pig.bmp'",0,"Arrythmic",1,209,"Include"
"JW2019_e1","JW2019_e1_12",3,"'eagle.bmp'",0,"Arrythmic",1,181,"Include"
"JW2019_e1","JW2019_e1_12",3,"'hat.bmp'",0,"Arrythmic",1,69,"Include"
"JW2019_e1","JW2019_e1_12",3,"'highlighter.bmp'",0,"Arrythmic",1,333,"Include"
"JW2019_e1","JW2019_e1_12",3,"'snowpeas.bmp'",0,"Arrythmic",1,166,"Include"
"JW2019_e1","JW2019_e1_12",3,"'drum2.bmp'",0,"Arrythmic",2,955,"Include"
"JW2019_e1","JW2019_e1_12",3,"'banjo.bmp'",0,"Arrythmic",1,422,"Include"
"JW2019_e1","JW2019_e1_12",3,"'coconut.bmp'",0,"Arrythmic",1,249,"Include"
"JW2019_e1","JW2019_e1_12",3,"'stool2.bmp'",0,"Arrythmic",1,255,"Include"
"JW2019_e1","JW2019_e1_12",3,"'sport_car.bmp'",0,"Arrythmic",1,861,"Include"
"JW2019_e1","JW2019_e1_12",4,"'boat.bmp'",1,"Rhythmic",6,201,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pictureframe.bmp'",1,"Rhythmic",6,341,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cellphone.bmp'",1,"Rhythmic",6,197,"Include"
"JW2019_e1","JW2019_e1_12",4,"'magnifingglass.bmp'",1,"Rhythmic",6,257,"Include"
"JW2019_e1","JW2019_e1_12",4,"'spoon.bmp'",1,"Rhythmic",6,255,"Include"
"JW2019_e1","JW2019_e1_12",4,"'box.bmp'",1,"Rhythmic",6,201,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cake3.bmp'",1,"Rhythmic",6,119,"Include"
"JW2019_e1","JW2019_e1_12",4,"'clock2.bmp'",1,"Rhythmic",6,1495,"Include"
"JW2019_e1","JW2019_e1_12",4,"'monkey.bmp'",1,"Rhythmic",6,127,"Include"
"JW2019_e1","JW2019_e1_12",4,"'strainer.bmp'",1,"Rhythmic",6,862,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pear.bmp'",1,"Rhythmic",6,1026,"Include"
"JW2019_e1","JW2019_e1_12",4,"'speaker.bmp'",1,"Rhythmic",6,2699,"Include"
"JW2019_e1","JW2019_e1_12",4,"'ridinghelmet.bmp'",1,"Rhythmic",6,210,"Include"
"JW2019_e1","JW2019_e1_12",4,"'table2.bmp'",1,"Rhythmic",6,935,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cheese.bmp'",1,"Rhythmic",6,111,"Include"
"JW2019_e1","JW2019_e1_12",4,"'shoe.bmp'",1,"Rhythmic",6,431,"Include"
"JW2019_e1","JW2019_e1_12",4,"'candle.bmp'",1,"Rhythmic",6,179,"Include"
"JW2019_e1","JW2019_e1_12",4,"'beanbag.bmp'",1,"Rhythmic",6,133,"Include"
"JW2019_e1","JW2019_e1_12",4,"'kangaroo.bmp'",1,"Rhythmic",6,85,"Include"
"JW2019_e1","JW2019_e1_12",4,"'motorcycle.bmp'",1,"Rhythmic",6,91,"Include"
"JW2019_e1","JW2019_e1_12",4,"'lorry.bmp'",1,"Rhythmic",6,146,"Include"
"JW2019_e1","JW2019_e1_12",4,"'jumper.bmp'",1,"Rhythmic",6,53,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pen.bmp'",1,"Rhythmic",6,112,"Include"
"JW2019_e1","JW2019_e1_12",4,"'horse.bmp'",1,"Rhythmic",6,160,"Include"
"JW2019_e1","JW2019_e1_12",4,"'triangle.bmp'",1,"Rhythmic",4,2813,"Include"
"JW2019_e1","JW2019_e1_12",4,"'lion.bmp'",1,"Rhythmic",6,165,"Include"
"JW2019_e1","JW2019_e1_12",4,"'chair2.bmp'",1,"Rhythmic",6,73,"Include"
"JW2019_e1","JW2019_e1_12",4,"'wash.bmp'",1,"Rhythmic",6,607,"Include"
"JW2019_e1","JW2019_e1_12",4,"'fork.bmp'",1,"Rhythmic",6,1816,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cauliflower.bmp'",1,"Rhythmic",6,60,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cup2.bmp'",1,"Rhythmic",6,188,"Include"
"JW2019_e1","JW2019_e1_12",4,"'bowtie.bmp'",1,"Rhythmic",6,75,"Include"
"JW2019_e1","JW2019_e1_12",4,"'paintbrush.bmp'",1,"Rhythmic",6,151,"Include"
"JW2019_e1","JW2019_e1_12",4,"'screwdriver.bmp'",0,"Rhythmic",6,2280,"Include"
"JW2019_e1","JW2019_e1_12",4,"'nailclippers.bmp'",0,"Rhythmic",4,3486,"Include"
"JW2019_e1","JW2019_e1_12",4,"'calculator.bmp'",0,"Rhythmic",6,97,"Include"
"JW2019_e1","JW2019_e1_12",4,"'carkeys.bmp'",0,"Rhythmic",6,1500,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cymbals.bmp'",1,"Rhythmic",3,3107,"Include"
"JW2019_e1","JW2019_e1_12",4,"'stool.bmp'",1,"Rhythmic",1,160,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pencilsharpener.bmp'",1,"Rhythmic",1,191,"Include"
"JW2019_e1","JW2019_e1_12",4,"'studiolight.bmp'",1,"Rhythmic",3,1385,"Include"
"JW2019_e1","JW2019_e1_12",4,"'potato.bmp'",1,"Rhythmic",1,271,"Include"
"JW2019_e1","JW2019_e1_12",4,"'vinyl.bmp'",1,"Rhythmic",1,539,"Include"
"JW2019_e1","JW2019_e1_12",4,"'wrench.bmp'",1,"Rhythmic",3,2291,"Include"
"JW2019_e1","JW2019_e1_12",4,"'celery.bmp'",0,"Rhythmic",1,2088,"Include"
"JW2019_e1","JW2019_e1_12",4,"'hairclip.bmp'",0,"Rhythmic",1,575,"Include"
"JW2019_e1","JW2019_e1_12",4,"'tongs.bmp'",0,"Rhythmic",1,431,"Include"
"JW2019_e1","JW2019_e1_12",4,"'sewingmachine.bmp'",0,"Rhythmic",1,1498,"Include"
"JW2019_e1","JW2019_e1_12",4,"'jar.bmp'",0,"Rhythmic",1,89,"Include"
"JW2019_e1","JW2019_e1_12",4,"'babyseat.bmp'",0,"Rhythmic",1,194,"Include"
"JW2019_e1","JW2019_e1_12",4,"'fan.bmp'",0,"Rhythmic",1,176,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cello.bmp'",0,"Rhythmic",1,105,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pineapple.bmp'",0,"Rhythmic",1,223,"Include"
"JW2019_e1","JW2019_e1_12",4,"'saxophone.bmp'",0,"Rhythmic",1,3229,"Include"
"JW2019_e1","JW2019_e1_12",4,"'jacket.bmp'",0,"Rhythmic",1,254,"Include"
"JW2019_e1","JW2019_e1_12",4,"'broccoli.bmp'",0,"Rhythmic",1,189,"Include"
"JW2019_e1","JW2019_e1_12",4,"'lever.bmp'",0,"Rhythmic",1,329,"Include"
"JW2019_e1","JW2019_e1_12",4,"'footstool.bmp'",0,"Rhythmic",1,89,"Include"
"JW2019_e1","JW2019_e1_12",4,"'sandal.bmp'",0,"Rhythmic",1,479,"Include"
"JW2019_e1","JW2019_e1_12",4,"'koala.bmp'",0,"Rhythmic",1,2382,"Include"
"JW2019_e1","JW2019_e1_12",4,"'saw.bmp'",0,"Rhythmic",1,381,"Include"
"JW2019_e1","JW2019_e1_12",4,"'owl.bmp'",0,"Rhythmic",1,482,"Include"
"JW2019_e1","JW2019_e1_12",4,"'recliner.bmp'",0,"Rhythmic",1,149,"Include"
"JW2019_e1","JW2019_e1_12",4,"'carriage.bmp'",0,"Rhythmic",1,123,"Include"
"JW2019_e1","JW2019_e1_12",4,"'mouse.bmp'",0,"Rhythmic",1,230,"Include"
"JW2019_e1","JW2019_e1_12",4,"'coat.bmp'",0,"Rhythmic",1,49,"Include"
"JW2019_e1","JW2019_e1_12",4,"'lightbulb.bmp'",0,"Rhythmic",1,565,"Include"
"JW2019_e1","JW2019_e1_12",4,"'xylophone2.bmp'",0,"Rhythmic",1,134,"Include"
"JW2019_e1","JW2019_e1_12",4,"'goat.bmp'",0,"Rhythmic",1,1479,"Include"
"JW2019_e1","JW2019_e1_12",4,"'dandelion.bmp'",0,"Rhythmic",1,335,"Include"
"JW2019_e1","JW2019_e1_12",4,"'toytank.bmp'",0,"Rhythmic",1,156,"Include"
"JW2019_e1","JW2019_e1_12",4,"'bun.bmp'",0,"Rhythmic",1,287,"Include"
"JW2019_e1","JW2019_e1_12",4,"'measuringtape.bmp'",0,"Rhythmic",1,307,"Include"
"JW2019_e1","JW2019_e1_12",4,"'pitchfork.bmp'",0,"Rhythmic",1,308,"Include"
"JW2019_e1","JW2019_e1_12",4,"'cup.bmp'",0,"Rhythmic",1,908,"Include"
"JW2019_e1","JW2019_e1_12",4,"'chair.bmp'",0,"Rhythmic",1,354,"Include"
"JW2019_e1","JW2019_e1_12",4,"'telephone.bmp'",0,"Rhythmic",1,166,"Include"
"JW2019_e1","JW2019_e1_12",4,"'bus.bmp'",0,"Rhythmic",1,593,"Include"
"JW2019_e1","JW2019_e1_12",4,"'blender.bmp'",0,"Rhythmic",1,26,"Include"
"JW2019_e1","JW2019_e1_12",4,"'spatula.bmp'",0,"Rhythmic",3,1668,"Include"
"JW2019_e1","JW2019_e1_12",5,"'watermelon.bmp'",1,"Arrythmic",6,104,"Include"
"JW2019_e1","JW2019_e1_12",5,"'key.bmp'",1,"Arrythmic",6,237,"Include"
"JW2019_e1","JW2019_e1_12",5,"'folder2.bmp'",1,"Arrythmic",6,381,"Include"
"JW2019_e1","JW2019_e1_12",5,"'ruler.bmp'",1,"Arrythmic",6,1798,"Include"
"JW2019_e1","JW2019_e1_12",5,"'cat.bmp'",1,"Arrythmic",6,218,"Include"
"JW2019_e1","JW2019_e1_12",5,"'pants.bmp'",1,"Arrythmic",6,337,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bandaid.bmp'",1,"Arrythmic",6,622,"Include"
"JW2019_e1","JW2019_e1_12",5,"'laptop.bmp'",1,"Arrythmic",4,2612,"Include"
"JW2019_e1","JW2019_e1_12",5,"'knife.bmp'",1,"Arrythmic",6,65,"Include"
"JW2019_e1","JW2019_e1_12",5,"'desk.bmp'",1,"Arrythmic",6,40,"Include"
"JW2019_e1","JW2019_e1_12",5,"'trumpet.bmp'",1,"Arrythmic",6,454,"Include"
"JW2019_e1","JW2019_e1_12",5,"'tie.bmp'",1,"Arrythmic",6,125,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bed.bmp'",1,"Arrythmic",6,19,"Include"
"JW2019_e1","JW2019_e1_12",5,"'torch.bmp'",1,"Arrythmic",4,1252,"Include"
"JW2019_e1","JW2019_e1_12",5,"'zebra.bmp'",1,"Arrythmic",6,346,"Include"
"JW2019_e1","JW2019_e1_12",5,"'woodenspoon.bmp'",1,"Arrythmic",6,275,"Include"
"JW2019_e1","JW2019_e1_12",5,"'wolf.bmp'",1,"Arrythmic",4,5129,"Include"
"JW2019_e1","JW2019_e1_12",5,"'sofa.bmp'",1,"Arrythmic",6,189,"Include"
"JW2019_e1","JW2019_e1_12",5,"'boot.bmp'",1,"Arrythmic",6,149,"Include"
"JW2019_e1","JW2019_e1_12",5,"'garlic.bmp'",1,"Arrythmic",6,144,"Include"
"JW2019_e1","JW2019_e1_12",5,"'tractor3.bmp'",1,"Arrythmic",6,395,"Include"
"JW2019_e1","JW2019_e1_12",5,"'lipstick.bmp'",1,"Arrythmic",6,254,"Include"
"JW2019_e1","JW2019_e1_12",5,"'asparagus.bmp'",1,"Arrythmic",6,76,"Include"
"JW2019_e1","JW2019_e1_12",5,"'caravan.bmp'",1,"Arrythmic",6,900,"Include"
"JW2019_e1","JW2019_e1_12",5,"'broom.bmp'",1,"Arrythmic",4,1872,"Include"
"JW2019_e1","JW2019_e1_12",5,"'cow.bmp'",1,"Arrythmic",6,137,"Include"
"JW2019_e1","JW2019_e1_12",5,"'guitar.bmp'",1,"Arrythmic",6,932,"Include"
"JW2019_e1","JW2019_e1_12",5,"'drawingpins.bmp'",1,"Arrythmic",5,1126,"Include"
"JW2019_e1","JW2019_e1_12",5,"'stapler.bmp'",1,"Arrythmic",6,438,"Include"
"JW2019_e1","JW2019_e1_12",5,"'peppermill.bmp'",1,"Arrythmic",6,146,"Include"
"JW2019_e1","JW2019_e1_12",5,"'greenonion.bmp'",0,"Arrythmic",4,2464,"Include"
"JW2019_e1","JW2019_e1_12",5,"'tiger.bmp'",0,"Arrythmic",6,2722,"Include"
"JW2019_e1","JW2019_e1_12",5,"'mixer.bmp'",0,"Arrythmic",5,1839,"Include"
"JW2019_e1","JW2019_e1_12",5,"'tshirt.bmp'",0,"Arrythmic",6,499,"Include"
"JW2019_e1","JW2019_e1_12",5,"'spatula2.bmp'",0,"Arrythmic",6,701,"Include"
"JW2019_e1","JW2019_e1_12",5,"'battery.bmp'",0,"Arrythmic",5,2665,"Include"
"JW2019_e1","JW2019_e1_12",5,"'babybottle.bmp'",0,"Arrythmic",4,3601,"Include"
"JW2019_e1","JW2019_e1_12",5,"'airplane.bmp'",1,"Arrythmic",1,246,"Include"
"JW2019_e1","JW2019_e1_12",5,"'dustpan.bmp'",1,"Arrythmic",3,1174,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bowl.bmp'",1,"Arrythmic",1,315,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bikehelmet.bmp'",1,"Arrythmic",1,824,"Include"
"JW2019_e1","JW2019_e1_12",5,"'walkman.bmp'",1,"Arrythmic",1,1629,"Include"
"JW2019_e1","JW2019_e1_12",5,"'sweet.bmp'",1,"Arrythmic",1,40,"Include"
"JW2019_e1","JW2019_e1_12",5,"'towel.bmp'",1,"Arrythmic",1,123,"Include"
"JW2019_e1","JW2019_e1_12",5,"'painttray.bmp'",1,"Arrythmic",2,1288,"Include"
"JW2019_e1","JW2019_e1_12",5,"'camera.bmp'",1,"Arrythmic",1,963,"Include"
"JW2019_e1","JW2019_e1_12",5,"'accordion.bmp'",1,"Arrythmic",3,2097,"Include"
"JW2019_e1","JW2019_e1_12",5,"'memorystick.bmp'",0,"Arrythmic",1,554,"Include"
"JW2019_e1","JW2019_e1_12",5,"'speakers.bmp'",0,"Arrythmic",1,880,"Include"
"JW2019_e1","JW2019_e1_12",5,"'shelf.bmp'",0,"Arrythmic",1,210,"Include"
"JW2019_e1","JW2019_e1_12",5,"'dresser3.bmp'",0,"Arrythmic",1,728,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bear.bmp'",0,"Arrythmic",1,269,"Include"
"JW2019_e1","JW2019_e1_12",5,"'envelope.bmp'",0,"Arrythmic",1,19,"Include"
"JW2019_e1","JW2019_e1_12",5,"'comb.bmp'",0,"Arrythmic",1,68,"Include"
"JW2019_e1","JW2019_e1_12",5,"'umbrella.bmp'",0,"Arrythmic",1,286,"Include"
"JW2019_e1","JW2019_e1_12",5,"'glasses.bmp'",0,"Arrythmic",1,984,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bike.bmp'",0,"Arrythmic",1,259,"Include"
"JW2019_e1","JW2019_e1_12",5,"'washing_machine.bmp'",0,"Arrythmic",3,2740,"Include"
"JW2019_e1","JW2019_e1_12",5,"'rubberband.bmp'",0,"Arrythmic",1,224,"Include"
"JW2019_e1","JW2019_e1_12",5,"'ceilingfan.bmp'",0,"Arrythmic",1,292,"Include"
"JW2019_e1","JW2019_e1_12",5,"'jewelrybox.bmp'",0,"Arrythmic",1,270,"Include"
"JW2019_e1","JW2019_e1_12",5,"'sail_boat.bmp'",0,"Arrythmic",1,329,"Include"
"JW2019_e1","JW2019_e1_12",5,"'brush3.bmp'",0,"Arrythmic",1,210,"Include"
"JW2019_e1","JW2019_e1_12",5,"'apple.bmp'",0,"Arrythmic",3,1404,"Include"
"JW2019_e1","JW2019_e1_12",5,"'rake.bmp'",0,"Arrythmic",1,1189,"Include"
"JW2019_e1","JW2019_e1_12",5,"'tortoise.bmp'",0,"Arrythmic",1,3007,"Include"
"JW2019_e1","JW2019_e1_12",5,"'dog.bmp'",0,"Arrythmic",1,237,"Include"
"JW2019_e1","JW2019_e1_12",5,"'runningshoe.bmp'",0,"Arrythmic",2,3809,"Include"
"JW2019_e1","JW2019_e1_12",5,"'pepper.bmp'",0,"Arrythmic",1,414,"Include"
"JW2019_e1","JW2019_e1_12",5,"'submarine.bmp'",0,"Arrythmic",1,284,"Include"
"JW2019_e1","JW2019_e1_12",5,"'jukebox.bmp'",0,"Arrythmic",1,100,"Include"
"JW2019_e1","JW2019_e1_12",5,"'pizza.bmp'",0,"Arrythmic",1,49,"Include"
"JW2019_e1","JW2019_e1_12",5,"'ladle.bmp'",0,"Arrythmic",1,478,"Include"
"JW2019_e1","JW2019_e1_12",5,"'screw2.bmp'",0,"Arrythmic",1,231,"Include"
"JW2019_e1","JW2019_e1_12",5,"'bottle.bmp'",0,"Arrythmic",1,10,"Include"
"JW2019_e1","JW2019_e1_12",5,"'flannel.bmp'",0,"Arrythmic",1,179,"Include"
"JW2019_e1","JW2019_e1_12",5,"'violin.bmp'",0,"Arrythmic",1,621,"Include"
"JW2019_e1","JW2019_e1_12",5,"'belt.bmp'",0,"Arrythmic",1,626,"Include"
"JW2019_e1","JW2019_e1_12",5,"'dice.bmp'",0,"Arrythmic",1,129,"Include"
"JW2019_e1","JW2019_e1_12",5,"'alarmclock.bmp'",0,"Arrythmic",2,2427,"Include"
"JW2019_e1","JW2019_e1_12",6,"'scooter.bmp'",1,"Rhythmic",6,248,"Include"
"JW2019_e1","JW2019_e1_12",6,"'binoculars.bmp'",1,"Rhythmic",6,56,"Include"
"JW2019_e1","JW2019_e1_12",6,"'paintroller.bmp'",1,"Rhythmic",4,1543,"Include"
"JW2019_e1","JW2019_e1_12",6,"'safetypin.bmp'",1,"Rhythmic",6,401,"Include"
"JW2019_e1","JW2019_e1_12",6,"'rhino.bmp'",1,"Rhythmic",6,538,"Include"
"JW2019_e1","JW2019_e1_12",6,"'roller.bmp'",1,"Rhythmic",6,196,"Include"
"JW2019_e1","JW2019_e1_12",6,"'cone.bmp'",1,"Rhythmic",6,584,"Include"
"JW2019_e1","JW2019_e1_12",6,"'lime.bmp'",1,"Rhythmic",6,227,"Include"
"JW2019_e1","JW2019_e1_12",6,"'weighing_scales.bmp'",1,"Rhythmic",6,123,"Include"
"JW2019_e1","JW2019_e1_12",6,"'giftbag.bmp'",1,"Rhythmic",6,35,"Include"
"JW2019_e1","JW2019_e1_12",6,"'chest.bmp'",1,"Rhythmic",6,71,"Include"
"JW2019_e1","JW2019_e1_12",6,"'banana.bmp'",1,"Rhythmic",6,252,"Include"
"JW2019_e1","JW2019_e1_12",6,"'sealion.bmp'",1,"Rhythmic",6,499,"Include"
"JW2019_e1","JW2019_e1_12",6,"'stapleremover.bmp'",1,"Rhythmic",6,126,"Include"
"JW2019_e1","JW2019_e1_12",6,"'kleenexbox.bmp'",1,"Rhythmic",6,60,"Include"
"JW2019_e1","JW2019_e1_12",6,"'case2.bmp'",1,"Rhythmic",6,90,"Include"
"JW2019_e1","JW2019_e1_12",6,"'truck.bmp'",1,"Rhythmic",6,181,"Include"
"JW2019_e1","JW2019_e1_12",6,"'fox.bmp'",1,"Rhythmic",6,486,"Include"
"JW2019_e1","JW2019_e1_12",6,"'tuba.bmp'",1,"Rhythmic",6,794,"Include"
"JW2019_e1","JW2019_e1_12",6,"'electricrazor.bmp'",1,"Rhythmic",6,120,"Include"
"JW2019_e1","JW2019_e1_12",6,"'cement_mixer.bmp'",1,"Rhythmic",6,750,"Include"
"JW2019_e1","JW2019_e1_12",6,"'slipper.bmp'",1,"Rhythmic",6,325,"Include"
"JW2019_e1","JW2019_e1_12",6,"'airplane2.bmp'",1,"Rhythmic",6,93,"Include"
"JW2019_e1","JW2019_e1_12",6,"'harp.bmp'",1,"Rhythmic",6,187,"Include"
"JW2019_e1","JW2019_e1_12",6,"'donkey.bmp'",1,"Rhythmic",6,326,"Include"
"JW2019_e1","JW2019_e1_12",6,"'bowl2.bmp'",1,"Rhythmic",6,1262,"Include"
"JW2019_e1","JW2019_e1_12",6,"'folder.bmp'",1,"Rhythmic",5,1126,"Include"
"JW2019_e1","JW2019_e1_12",6,"'armchair2.bmp'",1,"Rhythmic",6,496,"Include"
"JW2019_e1","JW2019_e1_12",6,"'chessboard.bmp'",1,"Rhythmic",6,627,"Include"
"JW2019_e1","JW2019_e1_12",6,"'mars.bmp'",1,"Rhythmic",6,43,"Include"
"JW2019_e1","JW2019_e1_12",6,"'viola.bmp'",0,"Rhythmic",6,1037,"Include"
"JW2019_e1","JW2019_e1_12",6,"'envelop2.bmp'",0,"Rhythmic",6,1518,"Include"
"JW2019_e1","JW2019_e1_12",6,"'armchair.bmp'",0,"Rhythmic",6,261,"Include"
"JW2019_e1","JW2019_e1_12",6,"'moped.bmp'",0,"Rhythmic",6,1317,"Include"
"JW2019_e1","JW2019_e1_12",6,"'squirrel.bmp'",0,"Rhythmic",6,483,"Include"
"JW2019_e1","JW2019_e1_12",6,"'deer.bmp'",0,"Rhythmic",6,218,"Include"
"JW2019_e1","JW2019_e1_12",6,"'wardrobe.bmp'",0,"Rhythmic",4,1727,"Include"
"JW2019_e1","JW2019_e1_12",6,"'door.bmp'",1,"Rhythmic",1,782,"Include"
"JW2019_e1","JW2019_e1_12",6,"'knife2.bmp'",1,"Rhythmic",2,1538,"Include"
"JW2019_e1","JW2019_e1_12",6,"'egg.bmp'",1,"Rhythmic",1,280,"Include"
"JW2019_e1","JW2019_e1_12",6,"'iceskate.bmp'",1,"Rhythmic",3,1889,"Include"
"JW2019_e1","JW2019_e1_12",6,"'hanger.bmp'",1,"Rhythmic",1,1907,"Include"
"JW2019_e1","JW2019_e1_12",6,"'gloves.bmp'",1,"Rhythmic",1,184,"Include"
"JW2019_e1","JW2019_e1_12",6,"'vacuum_cleaner.bmp'",1,"Rhythmic",3,2292,"Include"
"JW2019_e1","JW2019_e1_12",6,"'printer.bmp'",1,"Rhythmic",3,1976,"Include"
"JW2019_e1","JW2019_e1_12",6,"'chimes.bmp'",1,"Rhythmic",2,1634,"Include"
"JW2019_e1","JW2019_e1_12",6,"'jug.bmp'",1,"Rhythmic",3,1556,"Include"
"JW2019_e1","JW2019_e1_12",6,"'pencil.bmp'",0,"Rhythmic",1,385,"Include"
"JW2019_e1","JW2019_e1_12",6,"'oboe.bmp'",0,"Rhythmic",1,268,"Include"
"JW2019_e1","JW2019_e1_12",6,"'sock.bmp'",0,"Rhythmic",1,771,"Include"
"JW2019_e1","JW2019_e1_12",6,"'vanilla.bmp'",0,"Rhythmic",1,188,"Include"
"JW2019_e1","JW2019_e1_12",6,"'jeans.bmp'",0,"Rhythmic",1,123,"Include"
"JW2019_e1","JW2019_e1_12",6,"'baseball.bmp'",0,"Rhythmic",1,89,"Include"
"JW2019_e1","JW2019_e1_12",6,"'corkscrew3.bmp'",0,"Rhythmic",1,924,"Include"
"JW2019_e1","JW2019_e1_12",6,"'clock.bmp'",0,"Rhythmic",1,355,"Include"
"JW2019_e1","JW2019_e1_12",6,"'lettuce.bmp'",0,"Rhythmic",1,160,"Include"
"JW2019_e1","JW2019_e1_12",6,"'can_opener.bmp'",0,"Rhythmic",1,968,"Include"
"JW2019_e1","JW2019_e1_12",6,"'can.bmp'",0,"Rhythmic",1,134,"Include"
"JW2019_e1","JW2019_e1_12",6,"'avocado.bmp'",0,"Rhythmic",1,294,"Include"
"JW2019_e1","JW2019_e1_12",6,"'pingpong.bmp'",0,"Rhythmic",1,298,"Include"
"JW2019_e1","JW2019_e1_12",6,"'dinner_chair.bmp'",0,"Rhythmic",1,1046,"Include"
"JW2019_e1","JW2019_e1_12",6,"'air_balloon.bmp'",0,"Rhythmic",1,225,"Include"
"JW2019_e1","JW2019_e1_12",6,"'shorts.bmp'",0,"Rhythmic",3,1570,"Include"
"JW2019_e1","JW2019_e1_12",6,"'hose.bmp'",0,"Rhythmic",1,1324,"Include"
"JW2019_e1","JW2019_e1_12",6,"'bucket.bmp'",0,"Rhythmic",1,157,"Include"
"JW2019_e1","JW2019_e1_12",6,"'fishing.bmp'",0,"Rhythmic",1,868,"Include"
"JW2019_e1","JW2019_e1_12",6,"'cap.bmp'",0,"Rhythmic",1,319,"Include"
"JW2019_e1","JW2019_e1_12",6,"'train.bmp'",0,"Rhythmic",2,3251,"Include"
"JW2019_e1","JW2019_e1_12",6,"'lighter.bmp'",0,"Rhythmic",1,378,"Include"
"JW2019_e1","JW2019_e1_12",6,"'wineglass.bmp'",0,"Rhythmic",1,849,"Include"
"JW2019_e1","JW2019_e1_12",6,"'toothbrush.bmp'",0,"Rhythmic",1,736,"Include"
"JW2019_e1","JW2019_e1_12",6,"'icecubetray.bmp'",0,"Rhythmic",1,33,"Include"
"JW2019_e1","JW2019_e1_12",6,"'computer.bmp'",0,"Rhythmic",1,385,"Include"
